"행정구역(시군구)별","연령별","항목","단위","2025.04 월","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"전북특별자치도","99세","총인구수[명]","명","191","149","145","171","168","203","209","202","296","250","177","185",
"전북특별자치도","100세 이상","총인구수[명]","명","466","603","639","697","706","748","804","856","405","462","474","462",
"전라남도","계","총인구수[명]","명","1785003","1905780","1908996","1903914","1896424","1882970","1868745","1851549","1832803","1817697","1804217","1788819",
"전라남도","0세","총인구수[명]","명","8227","14361","14711","13591","11940","10881","10614","9445","8242","7713","7663","8084",
"전라남도","1세","총인구수[명]","명","7720","15258","14846","15035","13841","12178","11094","10725","9418","8492","7997","7727",
"전라남도","2세","총인구수[명]","명","7926","16690","15261","14702","14808","13528","11924","10884","10423","9299","8542","8067",
"전라남도","3세","총인구수[명]","명","8408","16301","16774","15151","14607","14538","13371","11764","10781","10342","9237","8534",
"전라남도","4세","총인구수[명]","명","8928","16239","16488","16837","15001","14421","14272","13216","11699","10770","10254","9116",
"전라남도","5세","총인구수[명]","명","9754","15302","16380","16594","16813","14970","14268","14266","13208","11689","10704","10209",
"전라남도","6세","총인구수[명]","명","10281","15683","15234","16290","16403","16502","14653","14124","14159","13139","11496","10479",
"전라남도","7세","총인구수[명]","명","11266","16907","15861","15400","16358","16439","16555","14758","14246","14278","13229","11538",
"전라남도","8세","총인구수[명]","명","12540","15416","17055","15974","15436","16367","16404","16584","14858","14292","14300","13291",
"전라남도","9세","총인구수[명]","명","14017","15067","15532","17162","16022","15422","16274","16436","16678","14875","14304","14323",
"전라남도","10세","총인구수[명]","명","14447","16548","15168","15556","17138","15994","15391","16305","16530","16711","14830","14247",
"전라남도","11세","총인구수[명]","명","14508","17259","16600","15227","15596","17088","15930","15384","16347","16572","16702","14815",
"전라남도","12세","총인구수[명]","명","16171","17948","17212","16551","15145","15535","17011","15913","15375","16334","16511","16662",
"전라남도","13세","총인구수[명]","명","16264","20684","18094","17326","16663","15162","15519","17059","15947","15341","16233","16498",
"전라남도","14세","총인구수[명]","명","16590","23820","20755","18103","17365","16614","15148","15468","17065","15918","15324","16208",
"전라남도","15세","총인구수[명]","명","15616","23385","23798","20672","17981","17336","16617","15065","15480","16977","15857","15313",
"전라남도","16세","총인구수[명]","명","15598","24080","23538","23954","20755","18151","17514","16642","15150","15531","17080","15966",
"전라남도","17세","총인구수[명]","명","16983","25359","24067","23519","23965","20741","18111","17432","16608","15105","15530","17030",
"전라남도","18세","총인구수[명]","명","15481","25646","25385","24007","23438","23882","20663","18008","17335","16523","15052","15464",
"전라남도","19세","총인구수[명]","명","14183","26200","25340","24979","23599","22996","23358","20032","17311","16554","15814","14235",
"전라남도","20세","총인구수[명]","명","14437","25465","25921","24864","24616","23206","22509","22574","19444","16784","16093","15222",
"전라남도","21세","총인구수[명]","명","15079","24457","25101","25373","24459","24100","22585","21620","21675","18662","16243","15499",
"전라남도","22세","총인구수[명]","명","14667","24099","23676","24027","24354","23489","22764","21159","20192","20382","17545","15182",
"전라남도","23세","총인구수[명]","명","15540","21962","23123","22286","22721","23034","21948","20992","19575","18870","19195","16469",
"전라남도","24세","총인구수[명]","명","17314","19146","20997","21830","21237","21586","21639","20248","19584","18590","17863","18048",
"전라남도","25세","총인구수[명]","명","17447","18117","18377","19890","20746","20138","20226","20206","19077","18716","17847","17090",
"전라남도","26세","총인구수[명]","명","17005","17487","17596","17629","19094","19792","19595","19233","19475","18764","18178","17340",
"전라남도","27세","총인구수[명]","명","17542","17385","17025","16976","17170","18464","19248","18643","18533","19105","18257","17778",
"전라남도","28세","총인구수[명]","명","17879","17777","17105","16693","16663","16704","18041","18539","18138","18188","18825","18050",
"전라남도","29세","총인구수[명]","명","18584","18254","17630","16855","16352","16304","16355","17495","18042","17909","18106","18551",
"전라남도","30세","총인구수[명]","명","17852","18921","18292","17353","16679","16042","16102","15963","17246","17866","17811","17997",
"전라남도","31세","총인구수[명]","명","17815","21314","19097","18262","17217","16355","15933","15851","15723","17151","17942","17756",
"전라남도","32세","총인구수[명]","명","18340","23896","21625","19007","18241","16976","16238","15675","15589","15677","17168","17926",
"전라남도","33세","총인구수[명]","명","17462","23230","24056","21721","18978","18094","16850","15985","15539","15500","15738","17193",
"전라남도","34세","총인구수[명]","명","16009","23897","23590","24178","21793","18889","17969","16737","15866","15463","15650","15773",
"전라남도","35세","총인구수[명]","명","15958","24161","24083","23798","24247","21647","18764","17958","16720","15907","15567","15671",
"전라남도","36세","총인구수[명]","명","15626","21711","24520","24289","23874","24066","21514","18725","17901","16718","16044","15657",
"전라남도","37세","총인구수[명]","명","15849","23861","21992","24678","24363","23739","24048","21403","18674","17934","16800","16147",
"전라남도","38세","총인구수[명]","명","16637","23276","24056","22023","24723","24394","23686","24013","21258","18708","17986","16876",
"전라남도","39세","총인구수[명]","명","17710","23810","23509","24183","22120","24726","24320","23754","23912","21338","18796","18148",
"전라남도","40세","총인구수[명]","명","18157","26748","24122","23583","24323","22043","24653","24248","23736","23914","21480","18784",
"전라남도","41세","총인구수[명]","명","20809","28170","26963","24276","23694","24368","22057","24713","24204","23711","24014","21522",
"전라남도","42세","총인구수[명]","명","23180","28602","28354","27061","24361","23675","24349","22058","24686","24285","23822","24121",
"전라남도","43세","총인구수[명]","명","24574","30574","28788","28525","27148","24422","23678","24290","22036","24724","24362","23887",
"전라남도","44세","총인구수[명]","명","24104","30061","30771","28927","28607","27203","24464","23613","24285","22042","24749","24371",
"전라남도","45세","총인구수[명]","명","25042","29779","30276","30884","29059","28626","27264","24434","23643","24310","22110","24815",
"전라남도","46세","총인구수[명]","명","22772","31729","30018","30436","30994","29008","28621","27339","24511","23703","24380","22197",
"전라남도","47세","총인구수[명]","명","23943","29949","31975","30158","30611","31109","29059","28754","27271","24601","23769","24451",
"전라남도","48세","총인구수[명]","명","23658","30127","30180","32079","30289","30593","31155","29105","28777","27358","24661","23846",
"전라남도","49세","총인구수[명]","명","24794","30616","30283","30311","32205","30414","30736","31195","29105","28884","27466","24752",
"전라남도","50세","총인구수[명]","명","26119","29447","30775","30385","30436","32355","30525","30715","31286","29252","28971","27578",
"전라남도","51세","총인구수[명]","명","29248","30156","29622","30908","30576","30519","32444","30559","30845","31378","29369","29075",
"전라남도","52세","총인구수[명]","명","30087","30826","30348","29761","31010","30703","30576","32639","30589","31075","31511","29505",
"전라남도","53세","총인구수[명]","명","30966","32762","31028","30398","29918","31208","30818","30772","32814","30694","31186","31628",
"전라남도","54세","총인구수[명]","명","31302","35693","33005","31198","30496","30092","31240","31033","30861","32958","30864","31263",
"전라남도","55세","총인구수[명]","명","31093","32625","35916","33135","31368","30612","30210","31481","31162","31059","33119","30999",
"전라남도","56세","총인구수[명]","명","33365","29728","32805","36069","33342","31560","30748","30335","31604","31393","31216","33189",
"전라남도","57세","총인구수[명]","명","31385","29464","29927","32968","36152","33379","31678","30833","30419","31802","31544","31384",
"전라남도","58세","총인구수[명]","명","30922","25728","29609","29994","33096","36301","33470","31761","31035","30540","31903","31633",
"전라남도","59세","총인구수[명]","명","33484","27663","25869","29672","30138","33175","36339","33551","31848","31197","30599","32063",
"전라남도","60세","총인구수[명]","명","31176","24103","27725","25828","29674","30183","33196","36490","33639","32024","31287","30679",
"전라남도","61세","총인구수[명]","명","29548","20037","24130","27754","25901","29725","30273","33343","36628","33821","32197","31357",
"전라남도","62세","총인구수[명]","명","34066","23882","20000","24188","27818","25951","29727","30338","33455","36818","33941","32232",
"전라남도","63세","총인구수[명]","명","31909","21300","23923","20023","24227","27885","25946","29810","30352","33527","36878","33943",
"전라남도","64세","총인구수[명]","명","37017","21824","21277","23932","20009","24239","27946","25977","29791","30459","33632","36874",
"전라남도","65세","총인구수[명]","명","34819","22172","21767","21205","23880","19942","24194","27896","25978","29887","30367","33515",
"전라남도","66세","총인구수[명]","명","31414","21363","22141","21700","21149","23884","19892","24145","27768","25925","29840","30285",
"전라남도","67세","총인구수[명]","명","29737","23692","21297","22035","21662","21100","23770","19908","24019","27715","25840","29728",
"전라남도","68세","총인구수[명]","명","26705","18634","23489","21183","21877","21552","20977","23617","19776","23988","27586","25682",
"전라남도","69세","총인구수[명]","명","25639","17639","18486","23328","21012","21674","21420","20853","23465","19674","23889","27404",
"전라남도","70세","총인구수[명]","명","27003","17745","17493","18339","23093","20806","21511","21281","20595","23363","19512","23679",
"전라남도","71세","총인구수[명]","명","19887","18119","17587","17348","18138","22782","20635","21336","21061","20389","23177","19314",
"전라남도","72세","총인구수[명]","명","21192","26542","17860","17362","17136","17922","22489","20427","21016","20762","20145","22941",
"전라남도","73세","총인구수[명]","명","21279","22031","26127","17587","17108","16873","17673","22269","20105","20665","20481","19837",
"전라남도","74세","총인구수[명]","명","19786","20351","21532","25584","17266","16834","16562","17411","21855","19815","20365","20120",
"전라남도","75세","총인구수[명]","명","20086","20316","19894","21123","25005","16915","16502","16238","17019","21421","19433","20000",
"전라남도","76세","총인구수[명]","명","18794","19058","19798","19384","20581","24378","16532","16093","15826","16605","20925","19002",
"전라남도","77세","총인구수[명]","명","19254","17584","18498","19143","18848","20006","23694","16179","15705","15367","16210","20384",
"전라남도","78세","총인구수[명]","명","18512","15791","16964","17857","18507","18130","19384","22966","15707","15245","14916","15720",
"전라남도","79세","총인구수[명]","명","13374","15055","15069","16263","17167","17800","17448","18706","22133","15128","14758","14424",
"전라남도","80세","총인구수[명]","명","14593","13553","14325","14387","15572","16371","17071","16767","17961","21260","14578","14248",
"전라남도","81세","총인구수[명]","명","12722","11327","12849","13517","13690","14785","15604","16325","15979","17076","20347","13925",
"전라남도","82세","총인구수[명]","명","18189","10431","10666","12084","12751","12919","13949","14768","15488","15105","16239","19341",
"전라남도","83세","총인구수[명]","명","16278","8620","9727","9940","11333","11903","12155","13148","13869","14547","14167","15316",
"전라남도","84세","총인구수[명]","명","12875","8678","7997","9024","9185","10528","11122","11417","12315","12848","13505","13227",
"전라남도","85세","총인구수[명]","명","12686","7470","7921","7312","8327","8414","9754","10305","10557","11335","11844","12471",
"전라남도","86세","총인구수[명]","명","10977","5548","6766","7225","6673","7565","7689","8954","9488","9611","10391","10850",
"전라남도","87세","총인구수[명]","명","9580","4494","4950","6047","6435","6032","6852","6980","8101","8489","8692","9345",
"전라남도","88세","총인구수[명]","명","8240","3485","3974","4386","5350","5697","5395","6146","6258","7159","7613","7816",
"전라남도","89세","총인구수[명]","명","6725","2849","3015","3448","3834","4623","4994","4808","5474","5376","6314","6683",
"전라남도","90세","총인구수[명]","명","5706","2180","2457","2557","2989","3217","4012","4357","4238","4698","4632","5402",
"전라남도","91세","총인구수[명]","명","4278","2559","1819","2076","2162","2533","2765","3389","3719","3567","3982","3947",
"전라남도","92세","총인구수[명]","명","3294","1915","2142","1505","1736","1783","2164","2318","2862","3061","3002","3300",
"전라남도","93세","총인구수[명]","명","2627","1177","1561","1797","1231","1414","1479","1802","1926","2312","2509","2443",
"전라남도","94세","총인구수[명]","명","1942","934","927","1276","1494","984","1121","1191","1459","1509","1810","2022",
"전라남도","95세","총인구수[명]","명","1577","632","759","743","1038","1189","796","895","941","1116","1186","1389",
"전라남도","96세","총인구수[명]","명","974","412","480","579","563","833","937","658","693","713","873","910",
"전라남도","97세","총인구수[명]","명","610","333","318","372","449","429","644","722","498","502","531","634",
"전라남도","98세","총인구수[명]","명","437","246","254","254","275","334","322","491","535","356","380","386",
"전라남도","99세","총인구수[명]","명","278","172","175","187","196","206","245","244","345","350","243","261",
"전라남도","100세 이상","총인구수[명]","명","554","701","753","759","739","775","795","870","464","542","592","541",
"경상북도","계","총인구수[명]","명","2522609","2700794","2702826","2700398","2691706","2676831","2665836","2639422","2626609","2600492","2554324","2531384",
"경상북도","0세","총인구수[명]","명","10160","21267","21798","19987","17336","15565","14148","12555","11755","11097","9967","10083",
"경상북도","1세","총인구수[명]","명","9891","22174","21913","22382","20532","17732","16036","14495","12910","11985","11247","10031",
"경상북도","2세","총인구수[명]","명","10644","24280","22014","21724","22055","20197","17534","15853","14369","12838","11752","11060",
"경상북도","3세","총인구수[명]","명","11295","23213","24184","21892","21477","21762","20150","17312","15876","14248","12603","11572",
"경상북도","4세","총인구수[명]","명","11978","22602","23081","24074","21676","21248","21529","19846","17224","15681","13950","12441",
"경상북도","5세","총인구수[명]","명","13163","21413","22517","23020","23880","21487","21145","21326","19725","17028","15422","13752",
"경상북도","6세","총인구수[명]","명","14648","22183","21257","22388","22826","23556","21299","20855","21185","19423","16593","15128",
"경상북도","7세","총인구수[명]","명","15896","23409","22137","21269","22302","22717","23493","21259","20835","20966","19167","16500",
"경상북도","8세","총인구수[명]","명","18003","21194","23376","22183","21228","22181","22731","23345","21282","20693","20759","19073",
"경상북도","9세","총인구수[명]","명","20043","20944","21117","23353","22139","21164","22119","22715","23354","21160","20466","20618",
"경상북도","10세","총인구수[명]","명","20468","22175","20871","21094","23258","22080","21132","22020","22697","23240","20965","20321",
"경상북도","11세","총인구수[명]","명","20583","23396","22069","20826","21033","23182","22030","21088","21995","22553","22987","20817",
"경상북도","12세","총인구수[명]","명","22191","23538","23214","22027","20767","20932","23093","21902","21014","21796","22291","22767",
"경상북도","13세","총인구수[명]","명","22298","27104","23542","23185","21938","20759","20967","23130","22008","21059","21729","22302",
"경상북도","14세","총인구수[명]","명","22418","31418","27155","23621","23182","21923","20727","20964","23130","21944","20953","21740",
"경상북도","15세","총인구수[명]","명","21252","30486","31392","27143","23649","23267","22007","20755","20981","23083","21840","20938",
"경상북도","16세","총인구수[명]","명","21858","31067","30679","31574","27371","23729","23528","22267","21170","21299","23374","22334",
"경상북도","17세","총인구수[명]","명","23348","33334","31167","30747","31584","27293","23748","23417","22276","21044","21151","23277",
"경상북도","18세","총인구수[명]","명","21436","33945","33428","31272","30733","31548","27267","23671","23419","22104","20833","21061",
"경상북도","19세","총인구수[명]","명","20219","34706","33810","33169","30881","30386","31249","26710","23274","22457","21188","20196",
"경상북도","20세","총인구수[명]","명","20004","35129","34633","33513","32917","30627","30152","30507","26498","22740","22028","20813",
"경상북도","21세","총인구수[명]","명","21125","34706","34871","34346","33197","32606","30342","29216","29992","25693","22075","21540",
"경상북도","22세","총인구수[명]","명","20458","35114","34063","33955","33635","32304","31608","28585","28135","28428","24632","21145",
"경상북도","23세","총인구수[명]","명","22054","32991","34022","32766","32622","32470","30771","29029","27113","26127","26641","23271",
"경상북도","24세","총인구수[명]","명","24444","29861","31900","32600","31527","31286","30733","28553","27629","25672","24913","25550",
"경상북도","25세","총인구수[명]","명","23841","29450","28893","30578","31360","29855","29660","28522","27047","26170","24394","23752",
"경상북도","26세","총인구수[명]","명","23163","28559","28357","27926","29438","29822","28648","27853","27694","26156","25314","23657",
"경상북도","27세","총인구수[명]","명","24394","28706","27947","27529","27123","28436","28852","27204","27418","27028","25504","24707",
"경상북도","28세","총인구수[명]","명","24758","28817","28272","27248","26883","26470","27816","27796","26830","26883","26396","25261",
"경상북도","29세","총인구수[명]","명","26011","29468","28425","27842","26688","26249","25968","26898","27665","26423","26358","26125",
"경상북도","30세","총인구수[명]","명","25691","29639","29312","28118","27358","26233","25721","25407","26721","27352","25973","26020",
"경상북도","31세","총인구수[명]","명","25827","33648","29521","29012","27721","26779","25858","25144","25269","26442","27067","25810",
"경상북도","32세","총인구수[명]","명","26444","37631","33536","29316","28730","27338","26477","25326","24972","24958","26087","26648",
"경상북도","33세","총인구수[명]","명","26086","38491","37619","33326","29097","28276","27116","26012","25184","24804","24671","25808",
"경상북도","34세","총인구수[명]","명","24401","37914","38445","37536","33031","28740","27996","26706","25918","24904","24464","24476",
"경상북도","35세","총인구수[명]","명","24512","37566","37885","38344","37204","32719","28669","27633","26607","25735","24595","24348",
"경상북도","36세","총인구수[명]","명","24363","32964","37469","37909","38159","37001","32693","28338","27627","26453","25394","24433",
"경상북도","37세","총인구수[명]","명","24727","35817","32877","37373","37736","37820","36898","32468","28226","27387","26101","25234",
"경상북도","38세","총인구수[명]","명","25552","35087","35859","32830","37257","37535","37853","36562","32490","28050","27030","25994",
"경상북도","39세","총인구수[명]","명","26678","37442","35034","35829","32794","37101","37526","37521","36461","32283","27772","26992",
"경상북도","40세","총인구수[명]","명","26899","40179","37408","35037","35716","32629","37031","37299","37459","36226","32068","27599",
"경상북도","41세","총인구수[명]","명","30397","42042","40260","37423","34953","35612","32611","36824","37266","37286","35923","31991",
"경상북도","42세","총인구수[명]","명","34317","42408","42042","40292","37399","34893","35573","32466","36767","37027","36976","35783",
"경상북도","43세","총인구수[명]","명","36975","43858","42449","42133","40362","37359","34879","35398","32465","36626","36850","36830",
"경상북도","44세","총인구수[명]","명","36452","43890","43911","42485","42087","40307","37376","34807","35450","32408","36275","36583",
"경상북도","45세","총인구수[명]","명","36913","44993","44041","44014","42455","42185","40462","37366","34912","35369","32179","36192",
"경상북도","46세","총인구수[명]","명","33140","47068","45134","44155","44102","42493","42226","40405","37414","34874","35129","32108",
"경상북도","47세","총인구수[명]","명","34401","43437","47218","45291","44151","44215","42564","42144","40535","37363","34597","35179",
"경상북도","48세","총인구수[명]","명","33601","42217","43596","47401","45492","44304","44334","42516","42266","40516","37137","34617",
"경상북도","49세","총인구수[명]","명","36334","43900","42454","43716","47537","45576","44477","44283","42646","42282","40232","37118",
"경상북도","50세","총인구수[명]","명","38707","43074","44224","42731","43944","47722","45794","44476","44521","42660","42011","40219",
"경상북도","51세","총인구수[명]","명","42419","42032","43284","44485","42886","44138","48001","45811","44679","44593","42428","42071",
"경상북도","52세","총인구수[명]","명","42648","47769","42316","43464","44665","43024","44359","47972","45992","44753","44331","42470",
"경상북도","53세","총인구수[명]","명","43578","50695","48079","42520","43652","44812","43271","44497","48161","46073","44493","44467",
"경상북도","54세","총인구수[명]","명","44836","49807","50885","48257","42703","43863","45066","43362","44751","48299","45744","44601",
"경상북도","55세","총인구수[명]","명","45003","49374","50078","51211","48431","42924","44129","45160","43681","44943","47980","45835",
"경상북도","56세","총인구수[명]","명","47997","42463","49716","50315","51418","48566","43140","44219","45444","43875","44579","48117",
"경상북도","57세","총인구수[명]","명","44353","43801","42740","50032","50549","51534","48757","43268","44582","45651","43528","44625",
"경상북도","58세","총인구수[명]","명","44168","41239","44028","42807","50258","50674","51822","48921","43488","44849","45252","43619",
"경상북도","59세","총인구수[명]","명","45600","41457","41431","44185","42980","50393","50929","51976","49128","43573","44361","45265",
"경상북도","60세","총인구수[명]","명","44956","36363","41566","41568","44353","43040","50533","50977","52229","49334","43183","44359",
"경상북도","61세","총인구수[명]","명","41553","34319","36509","41722","41751","44554","43251","50736","51241","52379","48881","43337",
"경상북도","62세","총인구수[명]","명","50130","36848","34337","36566","41864","41722","44720","43311","50935","51409","51893","48983",
"경상북도","63세","총인구수[명]","명","48230","28977","36879","34387","36599","41925","41883","44805","43429","51060","50767","51860",
"경상북도","64세","총인구수[명]","명","53403","28384","28946","36958","34394","36643","41944","41943","44881","43403","50395","50734",
"경상북도","65세","총인구수[명]","명","51060","29995","28390","28946","36869","34316","36554","41836","41907","44861","42779","50262",
"경상북도","66세","총인구수[명]","명","44691","30024","29914","28339","28878","36821","34246","36454","41738","41840","44121","42700",
"경상북도","67세","총인구수[명]","명","42652","28575","29944","29837","28240","28725","36732","34171","36372","41615","41054","43862",
"경상북도","68세","총인구수[명]","명","41836","20125","28381","29783","29651","28086","28639","36542","34102","36268","40777","40818",
"경상북도","69세","총인구수[명]","명","39190","18807","19955","28145","29552","29454","27954","28475","36213","33900","35577","40514",
"경상북도","70세","총인구수[명]","명","39181","23126","18629","19737","27894","29344","29295","27747","28231","35849","33168","35246",
"경상북도","71세","총인구수[명]","명","31839","25678","22828","18440","19520","27598","29053","28948","27411","27905","35032","32872",
"경상북도","72세","총인구수[명]","명","34749","31459","25326","22549","18221","19332","27285","28774","28664","27078","27135","34608",
"경상북도","73세","총인구수[명]","명","30448","24894","30867","25001","22179","17981","19124","26901","28371","28247","26284","26690",
"경상북도","74세","총인구수[명]","명","24569","23246","24401","30342","24581","21813","17714","18857","26449","27872","27418","25844",
"경상북도","75세","총인구수[명]","명","26544","25372","22698","23840","29753","24075","21466","17419","18461","25900","26971","26899",
"경상북도","76세","총인구수[명]","명","26478","22092","24769","22148","23268","28991","23574","20987","17015","18057","24862","26453",
"경상북도","77세","총인구수[명]","명","24609","20588","21368","24077","21560","22652","28281","23007","20513","16519","17338","24219",
"경상북도","78세","총인구수[명]","명","21093","19726","19879","20585","23252","20858","22004","27503","22398","19880","15791","16881",
"경상북도","79세","총인구수[명]","명","13321","18991","18998","19049","19886","22392","20167","21268","26638","21559","18947","15277",
"경상북도","80세","총인구수[명]","명","17041","16902","18118","18158","18310","19043","21559","19496","20456","25446","20381","18249",
"경상북도","81세","총인구수[명]","명","18364","13858","16083","17234","17339","17443","18264","20662","18703","19498","23916","19517",
"경상북도","82세","총인구수[명]","명","22188","13083","13104","15207","16255","16438","16640","17402","19636","17671","18153","22699",
"경상북도","83세","총인구수[명]","명","19070","10364","12249","12277","14225","15302","15579","15753","16387","18313","16342","17143",
"경상북도","84세","총인구수[명]","명","15273","9196","9592","11407","11453","13215","14321","14563","14767","15207","16820","15295",
"경상북도","85세","총인구수[명]","명","15017","7775","8442","8840","10536","10526","12284","13337","13521","13541","13824","15641",
"경상북도","86세","총인구수[명]","명","13509","6939","7082","7709","8113","9635","9696","11313","12278","12258","12178","12691",
"경상북도","87세","총인구수[명]","명","10961","6038","6185","6375","6990","7339","8775","8816","10277","11067","10925","11033",
"경상북도","88세","총인구수[명]","명","10013","4296","5309","5539","5676","6224","6565","7921","7910","9100","9648","9805",
"경상북도","89세","총인구수[명]","명","8761","3744","3731","4656","4891","4916","5494","5784","7028","6844","7813","8549",
"경상북도","90세","총인구수[명]","명","7206","2747","3203","3194","4003","4236","4271","4782","5068","5920","5818","6737",
"경상북도","91세","총인구수[명]","명","5267","2497","2302","2700","2712","3393","3635","3684","4140","4175","4949","4946",
"경상북도","92세","총인구수[명]","명","4194","2026","2109","1927","2251","2224","2862","3106","3137","3331","3391","4152",
"경상북도","93세","총인구수[명]","명","3103","1390","1677","1742","1572","1832","1859","2355","2586","2498","2657","2777",
"경상북도","94세","총인구수[명]","명","2106","1001","1108","1350","1440","1206","1490","1518","1929","1974","1969","2097",
"경상북도","95세","총인구수[명]","명","1567","755","805","881","1066","1116","933","1170","1178","1413","1534","1499",
"경상북도","96세","총인구수[명]","명","1145","497","570","645","712","813","877","713","898","860","1047","1184",
"경상북도","97세","총인구수[명]","명","842","404","384","432","489","554","617","682","549","609","615","770",
"경상북도","98세","총인구수[명]","명","525","266","285","293","314","363","421","457","513","346","436","450",
"경상북도","99세","총인구수[명]","명","295","184","215","222","217","235","258","319","315","327","251","297",
"경상북도","100세 이상","총인구수[명]","명","567","692","734","811","813","858","927","993","553","527","565","551",
"경상남도","계","총인구수[명]","명","3218731","3350257","3364702","3373871","3380404","3373988","3362553","3340216","3314183","3280493","3251158","3228380",
"경상남도","0세","총인구수[명]","명","13061","29023","28811","26483","23286","20815","18856","16327","15087","13704","12805","12941",
"경상남도","1세","총인구수[명]","명","13218","30119","30291","30104","27766","24267","21689","19365","16812","15534","14184","13347",
"경상남도","2세","총인구수[명]","명","13929","33765","30444","30549","30553","27864","24394","21667","19376","16885","15477","14258",
"경상남도","3세","총인구수[명]","명","15023","33226","33893","30486","30861","30626","27970","24279","21601","19332","16889","15520",
"경상남도","4세","총인구수[명]","명","16348","32908","33329","33965","30692","30865","30643","27882","24228","21504","19275","16928",
"경상남도","5세","총인구수[명]","명","18314","30988","32962","33278","34149","30661","30796","30544","27823","24076","21374","19291",
"경상남도","6세","총인구수[명]","명","20593","32535","30967","32945","33398","34112","30570","30731","30492","27690","23952","21306",
"경상남도","7세","총인구수[명]","명","22996","34267","32567","30937","33028","33409","34144","30531","30703","30318","27506","23887",
"경상남도","8세","총인구수[명]","명","26151","30348","34267","32530","31045","33015","33438","34073","30492","30542","30150","27496",
"경상남도","9세","총인구수[명]","명","29248","29283","30336","34199","32637","31008","33000","33367","34055","30357","30387","30033",
"경상남도","10세","총인구수[명]","명","30048","31867","29281","30279","34331","32607","30970","32987","33348","33911","30232","30251",
"경상남도","11세","총인구수[명]","명","30280","32876","31808","29264","30362","34285","32550","30978","32946","33200","33767","30168",
"경상남도","12세","총인구수[명]","명","32544","33267","32782","31766","29289","30302","34230","32433","30880","32777","33088","33660",
"경상남도","13세","총인구수[명]","명","32989","37883","33242","32734","31763","29259","30267","34211","32417","30828","32687","33112",
"경상남도","14세","총인구수[명]","명","33433","43087","37805","33255","32793","31734","29227","30247","34243","32410","30801","32641",
"경상남도","15세","총인구수[명]","명","30907","42143","42981","37786","33323","32723","31719","29255","30215","34225","32308","30797",
"경상남도","16세","총인구수[명]","명","31863","43295","42197","42947","37716","33244","32692","31796","29259","30206","34211","32331",
"경상남도","17세","총인구수[명]","명","34294","45301","43287","42195","42955","37675","33139","32638","31736","29170","30156","34139",
"경상남도","18세","총인구수[명]","명","29942","46636","45170","43201","42141","42861","37539","33109","32485","31557","28998","30025",
"경상남도","19세","총인구수[명]","명","27095","46334","45734","44235","42229","41207","41624","36560","31932","30640","29699","27018",
"경상남도","20세","총인구수[명]","명","26934","45876","45840","45229","43625","41716","40260","40643","35480","30533","29460","28309",
"경상남도","21세","총인구수[명]","명","27237","45251","45415","45238","44626","43015","40600","38983","39314","33722","29148","28289",
"경상남도","22세","총인구수[명]","명","26231","43860","44001","44180","43957","43161","40997","38240","36598","36380","31414","27013",
"경상남도","23세","총인구수[명]","명","27591","41667","42632","42531","42392","41910","40774","38116","35638","33926","33933","29212",
"경상남도","24세","총인구수[명]","명","30847","36828","40644","41562","40966","40662","39925","38399","35841","33385","32068","32114",
"경상남도","25세","총인구수[명]","명","31356","35800","36106","39547","39939","39251","38838","37484","36218","33674","31763","30749",
"경상남도","26세","총인구수[명]","명","30331","34715","35487","35317","38353","38464","37789","37098","35895","34702","32632","30960",
"경상남도","27세","총인구수[명]","명","31758","34598","34424","35008","34574","37470","37498","36567","35887","34678","33649","32033",
"경상남도","28세","총인구수[명]","명","32809","35512","34604","34178","34693","34110","36895","36744","35639","35018","34007","33231",
"경상남도","29세","총인구수[명]","명","33680","37579","35641","34578","34143","34421","33986","36162","36151","35071","34637","33773",
"경상남도","30세","총인구수[명]","명","34174","39027","37907","35865","34680","34116","34233","33456","35716","35713","34764","34489",
"경상남도","31세","총인구수[명]","명","34356","44890","39454","38012","35983","34628","33946","33771","33002","35370","35461","34718",
"경상남도","32세","총인구수[명]","명","35754","50436","45358","39671","38324","35818","34640","33589","33537","32722","35170","35531",
"경상남도","33세","총인구수[명]","명","35462","52345","50858","45555","39937","38334","35840","34446","33378","33298","32559","35240",
"경상남도","34세","총인구수[명]","명","33017","53174","52830","51105","45850","40095","38447","35651","34239","33124","33200","32690",
"경상남도","35세","총인구수[명]","명","33563","52103","53535","53076","51508","45900","40072","38253","35384","33957","33086","33316",
"경상남도","36세","총인구수[명]","명","33309","46624","52444","53831","53435","51489","46026","39870","38081","35185","33808","33224",
"경상남도","37세","총인구수[명]","명","33365","49095","46901","52611","54266","53555","51557","45825","39686","37781","35063","33842",
"경상남도","38세","총인구수[명]","명","34461","47912","49404","47098","52846","54313","53567","51357","45710","39532","37565","35117",
"경상남도","39세","총인구수[명]","명","37012","51287","48123","49423","47236","52987","54353","53340","51153","45543","39459","37560",
"경상남도","40세","총인구수[명]","명","38010","55088","51413","48277","49576","47206","53034","54088","53166","50897","45339","39444",
"경상남도","41세","총인구수[명]","명","43584","58897","55261","51409","48388","49567","47231","52954","54016","52913","50740","45364",
"경상남도","42세","총인구수[명]","명","48784","57348","58988","55225","51459","48361","49630","47210","52890","53829","52677","50701",
